Date,AAPL,SPY,ret,logret,mkt_ret,mkt_logret,vol_20,vol_60,vol_252,beta_rolling,cum_return,rolling_max,drawdown
2024-09-03,221.738037109375,545.2883911132812,-0.027205180590111788,-0.02758209322655265,-0.02057901135103779,-0.020793709834329585,0.010961578865994972,0.017695692431317588,0.014190585186625127,1.0795015402252006,3.0568318452869403,3.2184556880226896,-0.05021782444829792
2024-09-04,219.82691955566406,544.1722412109375,-0.008618807934915762,-0.008656164661874445,-0.0020468983395465212,-0.0020489960990418467,0.01089380394873265,0.01770326899396325,0.014194614873668802,1.057999251923346,3.030485598723078,3.2184556880226896,-0.058403814599384485
2024-09-05,221.34983825683594,542.8488159179688,0.006927808042118455,0.006903921039572668,-0.0024319970640614974,-0.002434959172455159,0.010716077367395464,0.01749191647516121,0.014199948378455047,1.0615998486699412,3.051480221225436,3.2184556880226896,-0.051880616973738025
2024-09-06,219.79705810546875,533.7125244140625,-0.0070150498577075115,-0.0070397710011700036,-0.01683026882624139,-0.016973507235783378,0.010436401628824374,0.014911918057710761,0.01401945174742158,1.0571543450948118,3.030073935333731,3.2184556880226896,-0.05853172171672616
2024-09-09,219.8866424560547,539.6880493164062,0.0004075775688632266,0.0004074945316878669,0.011196148917254733,0.01113393597485607,0.010055498012413117,0.014472119927886875,0.013889521545953874,1.0523544378463077,3.0313089255017704,3.2184556880226896,-0.05814800036470158
2024-09-10,219.09034729003906,542.038818359375,-0.0036213894446761596,-0.0036279625494108807,0.004355792287686011,0.004346333282154326,0.010007664988201095,0.014469074767359837,0.013891630647584372,1.0501457185261307,3.0203313753554055,3.2184556880226896,-0.061558813254627975
2024-09-11,221.6285400390625,547.5995483398438,0.011585141839513868,0.011518547923594033,0.01025891466094575,0.010206649150277778,0.009589205902648194,0.014491505641691648,0.013903209693535026,1.0609597360873757,3.0553223427412317,3.2184556880226896,-0.05068683899814119
2024-09-12,221.738037109375,552.212158203125,0.0004940567234399396,0.000493934717600501,0.008423326639449114,0.008388048391974334,0.009581214660756275,0.014280478914078564,0.013856384203881328,1.0492040103821998,3.0568318452869394,3.2184556880226896,-0.05021782444829814
2024-09-13,221.46926879882812,555.09619140625,-0.0012120983573706834,-0.001212833542722671,0.005222690519001816,0.005209099571211276,0.009061127272592067,0.01420182075859461,0.013833112276792786,1.0486854018015,3.053126664428509,3.2184556880226896,-0.051369053863144276
2024-09-16,215.3179168701172,555.916015625,-0.02777519410288265,-0.028168219476049607,0.001476904780544519,0.0014758152293227983,0.010782169092633206,0.014389945002424211,0.013943335402925921,1.0497137327245136,2.96832547870332,3.2184556880226896,-0.07771746252409673
2024-09-17,215.78570556640625,556.1431884765625,0.0021725488667589943,0.0021701922950306987,0.0004086459917997942,0.00040856251876632667,0.010821495055289643,0.014317199494859642,0.013939819712231549,1.0502242950164589,2.974774310858249,3.2184556880226896,-0.07571375864247187
2024-09-18,219.6676788330078,554.4937133789062,0.017989946351691488,0.01783004219713929,-0.0029659180078688285,-0.0029703250588085143,0.011676303176019363,0.014484813369777302,0.01394488984535975,1.0380354339426254,3.028290341118979,3.2184556880226896,-0.059085898746843335
2024-09-19,227.8097686767578,563.955810546875,0.03706548859169967,0.03639507922224078,0.017064390343237257,0.016920429067325583,0.014484618415811796,0.015206636438627854,0.014125412754961637,1.0674510189855015,3.140535402210079,3.2184556880226896,-0.02421045786107512
2024-09-20,227.1428680419922,562.9810180664062,-0.002927445291917685,-0.002931738640963197,-0.00172849088924798,-0.0017299864532527237,0.014360684952240776,0.015024648804829965,0.014064699443924966,1.0811488335685413,3.1313416566327783,3.2184556880226896,-0.027067028362112167
2024-09-23,225.4208984375,564.3877563476562,-0.007580997895006991,-0.007609879720846691,0.002498731282417843,0.0024956146440884733,0.014302176233960847,0.01506324937315774,0.014061215686725893,1.0806069672270662,3.1076029621252976,3.2184556880226896,-0.0344428311720818
2024-09-24,226.31671142578125,566.002685546875,0.003973957137472839,0.0039660818270102725,0.0028613824113929986,0.0028572964492187005,0.014326377032661979,0.014894403079191256,0.01406030968090509,1.077735494176102,3.119952443097067,3.2184556880226896,-0.030605748369380126
2024-09-25,225.3213348388672,564.7543334960938,-0.004398157699638028,-0.004407858048104052,-0.0022055585294177282,-0.002207994355861988,0.01433426454663109,0.014460038305081222,0.014059134203730388,1.0770775279754328,3.106230400236955,3.2184556880226896,-0.03486929716117415
2024-09-26,226.4660186767578,566.9934692382812,0.005080228371224571,0.005067367549955125,0.003964796034987783,0.0039569569446196665,0.01429665121790638,0.014329873484757422,0.013975509218935252,1.06770029092123,3.1220107600437994,3.2184556880226896,-0.02996621278267242
2024-09-27,226.73475646972656,566.1710815429688,0.001186658354039194,0.001185954831520169,-0.0014504359219821295,-0.001451488822396894,0.01390251368544342,0.014314130832700786,0.013960829016652968,1.066073398151745,3.1257155201936055,3.2184556880226896,-0.02881511408537074
2024-09-30,231.92063903808594,568.4398803710938,0.022872023015367615,0.022614379452147573,0.004007267241452839,0.003999259531640811,0.014809659460170661,0.014346185435522019,0.014026997710090779,1.0698026602326376,3.1972069575109656,3.2184556880226896,-0.006602151022554015
2024-10-01,225.16209411621094,563.3475952148438,-0.029141627713284768,-0.029574678912261385,-0.008958353085511184,-0.008998720394424934,0.015008552473669655,0.014827469820220946,0.014157465275374087,1.0915951501479446,3.104035142632857,3.2184556880226896,-0.03555138130863267
2024-10-02,225.7294464111328,563.5853271484375,0.0025197504808649462,0.002516581232316017,0.00042199866585579393,0.00042190964946112126,0.014843543868519113,0.014822952498446102,0.014131529423242674,1.0915089882191866,3.111856536676128,3.2184556880226896,-0.033121211437915576
2024-10-03,224.6245880126953,562.5549926757812,-0.004894613511899348,-0.004906631363812162,-0.0018281783130682516,-0.0018298514705715875,0.014848489680242742,0.014627570306187372,0.014125436451345176,1.1031593725834432,3.0966252016246205,3.2184556880226896,-0.03785370942078048
2024-10-04,225.7493438720703,567.6671142578125,0.00500726954838715,0.004994774866358047,0.00908732772544707,0.009046286412711525,0.014756864357525481,0.014332306578625557,0.014122206924460744,1.1063694189226043,3.1121308386994837,3.2184556880226896,-0.0330359835988695
2024-10-07,220.6630401611328,562.53515625,-0.022530757448490535,-0.022788453038113617,-0.009040435633693833,-0.009081548344037066,0.015702440284419576,0.014520757825461602,0.014195706490178019,1.1217613274737641,3.0420121736247783,3.2184556880226896,-0.05482241531382159
2024-10-08,224.72413635253906,567.8553466796875,0.018404061633705115,0.018236756503013495,0.009457525224118024,0.009413082822789338,0.016178588067770158,0.01455577841388468,0.014211600359040467,1.1277558945564268,3.09799755315865,3.2184556880226896,-0.037427308790460634
2024-10-09,228.47665405273438,571.7886352539062,0.0166983296102583,0.016560445345192625,0.006926567826149865,0.006902689355709673,0.016387155092510892,0.014721839034052922,0.01423812395029964,1.1311473256780327,3.149728937433067,3.2184556880226896,-0.021353952718810354
2024-10-10,227.97897338867188,570.7879028320312,-0.0021782560941548956,-0.00218063194472842,-0.0017501789300702342,-0.0017517122825692025,0.01640795920675484,0.01435319432569001,0.014236850811865133,1.106622373486137,3.1428680211801674,3.2184556880226896,-0.023485694435321114
2024-10-11,226.4958953857422,574.2058715820312,-0.00650532801725201,-0.00652657988059144,0.005988159057053188,0.0059703012872560045,0.01649673896418336,0.014123225835538229,0.01423840310988973,1.1376902673010219,3.1224226337874588,3.2184556880226896,-0.02983824030655846
2024-10-14,230.22853088378906,578.9019775390625,0.016479925570791698,0.016345605313581906,0.00817843597470147,0.008145173799190095,0.015324732048809362,0.014275639685933707,0.01426933678101534,1.1288888927178293,3.1738799263928317,3.2184556880226896,-0.013850046715182085
